ElastomerID,PITTagID,FinalID,OldNew,Date,Stream,Reach,SurNum,Primary,Species,Sex,RawLongLoc,CorrLongLoc,Stage,Meso,LatLoc,SubSize,SubType,Metamorph,TailRemoved,TailRegrown,FieldSVL,PhotoSVL,MassMg,HeadLength,HeadWidth,TrunkLength,TrunkWidth,HumerousLength,FemurLength,TailWidth,TailHeight,Photo,Photo2,Photo3,Tissue,Diet,CORT,Notes,Remove,Reason,Action,Last3Digits
GPR1-2Y7,NA,GPR1-2Y7,O,9/11/2012,Paradise,Lower,9,3,GP,NA,6,6,L,RF,WE,100,R,N,12,0,NA,32.32,800,8.65,6.43,19.92,5.1,3.13,2.26,NA,NA,103-979-982,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-2Y8,NA,GPR1-2Y8,N,9/1/2012,Paradise,Lower,7,3,GP,NA,76,76,L,RF,T,300,R,N,1,0,NA,57.75,4200,14.28,10.69,36.96,8.87,3.5,2.73,NA,NA,103-157-159,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-3,NA,GPR1-3,N,7/9/2012,Paradise,Lower,1,1,GP,NA,211,211,A,PL,WE,NA,R,N,30,8,NA,68.12,4700,18.17,10.19,43.5,8.87,4.75,4.21,NA,NA,100-283-287,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-3,NA,GPR1-3,O,7/19/2012,Paradise,Lower,3,1,GP,NA,211,211,A,RF,WE,400,R,N,60,50,NA,65.06,4500,16.03,9.71,42.8,8.75,4.57,4.38,NA,NA,101-309-315,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-3,NA,GPR1-3,O,8/9/2012,Paradise,Lower,4,2,GP,NA,211,211,A,PL,WE,450,R,N,35,10,NA,70.76,4400,17.1,10.59,46.17,9.78,5.45,4.16,NA,NA,101-872-874,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-3,NA,GPR1-3,O,9/11/2012,Paradise,Lower,9,3,GP,NA,212,212,A,RF,WE,350,R,N,35,8,NA,72.3,4500,17.27,10.72,45.92,8.89,4.24,4.18,NA,NA,104-019-022,NA,NA,NA,NA,NA,"ACCIDENTALLY RENUMBERED TO R-25, Y-6, SO NOW IS R-1235, Y-6, PICS SAY ID # R-25, Y-6",N,NA,NA,NA
GPR1-3-4,NA,GPR1-3-4,N,7/19/2012,Paradise,Lower,3,1,GP,NA,19,19,A,RF,T,100,R,N,0,0,NA,71.71,6000,19.47,11.73,46.25,10.48,6.12,5.57,NA,NA,101-255-257,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-3-4,NA,GPR1-3-4,O,9/6/2012,Paradise,Lower,8,3,GP,NA,7,7,A,PL,WE,200,R,N,2,1,NA,68.91,6800,19.84,11.13,44.34,10.46,5.61,5.36,NA,NA,103-572-576,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-3-4-7,NA,GPR1-3-4-7,N,7/16/2013,Paradise,Lower,11,4,GP,NA,481,481,L,PL,T,150,R,N,0,0,NA,43.24,1900,10.32,8.19,27.96,7.52,1.97,2.02,NA,NA,104-671-673,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-3-4-7,NA,GPR1-3-4-7,O,8/20/2013,Paradise,Lower,16,6,GP,NA,480,480,L,PL,T,100,R,N,3,3,NA,42.44,1900,12.95,7.87,25.16,6.81,2.73,1.75,NA,NA,105-404-405,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-3-5,NA,GPR1-3-5,N,7/19/2012,Paradise,Lower,3,1,GP,NA,20,20,L,RF,T,200,R,N,0,0,NA,50.41,3300,11.89,10.23,32.17,8.65,3.83,3.91,NA,NA,101-258-260,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-3-6,NA,GPR1-3-6,N,7/19/2012,Paradise,Lower,3,1,GP,NA,40,40,L,PL,WE,400,R,N,0,0,NA,63.38,5700,14.26,11.69,39.81,11.26,5.59,4.89,NA,NA,101-261-264,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-3-7,NA,GPR1-3-7,N,7/19/2012,Paradise,Lower,3,1,GP,NA,75,75,L,RF,WE,250,R,N,0,0,NA,50.34,2700,14.59,9.84,33.29,8.41,3.18,3.14,NA,NA,101-269-272,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-3-8,NA,GPR1-3-8,N,7/19/2012,Paradise,Lower,3,1,GP,NA,77,77,L,RF,WE,150,R,N,0,0,NA,54.33,4000,11.63,10.43,34.84,9.72,3.86,2.47,NA,NA,101-273-275,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-3Y4,NA,GPR1-3Y4,N,9/1/2012,Paradise,Lower,7,3,GP,NA,115,115,L,RF,WE,300,R,N,0,0,NA,35.36,1000,9.65,6.79,21.36,5.22,2.88,2.24,NA,NA,103-160-162,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-3Y5,NA,GPR1-3Y5,N,9/1/2012,Paradise,Lower,7,3,GP,NA,138,138,L,RF,WE,350,R,N,0,0,NA,43.45,2000,12.37,9.28,27.2,7.81,3.66,2.49,NA,NA,103-167-169,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-3Y6,NA,GPR1-3Y6,N,9/1/2012,Paradise,Lower,7,3,GP,NA,167,167,L,PL,T,300,R,N,0,0,NA,55.49,4900,11.06,10.47,38.71,10.19,4.37,4.6,NA,NA,103-173-176,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-3Y7,NA,GPR1-3Y7,N,9/1/2012,Paradise,Lower,7,3,GP,NA,169,169,A,RF,WE,300,R,N,0,0,NA,64.28,6900,15.44,10.32,42.08,9.6,4.68,4.47,NA,NA,103-177-179,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-3Y8,NA,GPR1-3Y8,N,9/1/2012,Paradise,Lower,7,3,GP,NA,178,178,L,RF,WE,500,R,N,0,0,NA,46.73,2300,11.99,8.3,28.6,7.49,3.56,2.54,NA,NA,103-180-182,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-4,NA,GPR1-4,N,7/9/2012,Paradise,Lower,1,1,GP,NA,226,226,M,PL,T,NA,R,Y,0,0,NA,65.74,6900,16.02,11.36,41.78,10.47,4.59,3.51,NA,NA,100-288-291,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-4-5,NA,GPR1-4-5,N,7/19/2012,Paradise,Lower,3,1,GP,NA,84,84,A,RF,T,500,R,N,1,0,NA,95.12,10500,23.29,13.35,61.22,12.84,6.17,6.11,NA,NA,101-276-283,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-4-6,NA,GPR1-4-6,N,7/19/2012,Paradise,Lower,3,1,GP,NA,105,105,L,PL,WE,500,R,N,0,0,NA,58.74,4600,11.93,10.84,40.21,10.76,4.3,3.51,NA,NA,101-284-288,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-4-7,NA,GPR1-4-7,N,7/19/2012,Paradise,Lower,3,1,GP,NA,106,106,L,PL,WE,350,R,N,0,0,NA,35.71,1000,10.27,6.6,22.37,5.61,2.49,2.86,NA,NA,101-289-294,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-4-8,NA,GPR1-4-8,N,7/19/2012,Paradise,Lower,3,1,GP,NA,106,106,L,PL,WE,350,R,N,0,0,NA,36.81,1100,8.28,6.97,24.13,6.3,2.12,2.22,NA,NA,101-295-297,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-4Y5,NA,GPR1-4Y5,N,9/1/2012,Paradise,Lower,7,3,GP,NA,194,194,L,RF,WE,200,R,N,0,0,NA,44.5,2100,10.39,8.88,29.28,7.76,4.26,3.29,NA,NA,103-183-185,NA,NA,NA,NA,NA,TWO TAIL TIPS,N,NA,NA,NA
GPR1-4Y7,NA,GPR1-4Y7,N,9/1/2012,Paradise,Lower,7,3,GP,NA,243,243,L,RF,WE,550,R,N,5,1,NA,37.94,1300,9.94,7.46,25.09,5.49,3.14,3.4,NA,NA,103-189-191,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-4Y7,NA,GPR1-4Y7,O,8/19/2015,Paradise,Lower,35,12,GP,NA,106,106,L,PL,T,250,R,N,1,1,NA,51.21,3600,13.94,10.45,35.05,8.88,3.65,3.32,NA,NA,(108)901-902,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-4Y8,NA,GPR1-4Y8,N,9/1/2012,Paradise,Lower,7,3,GP,NA,288,288,L,RF,WE,300,R,N,0,0,NA,42.55,1700,11.6,7.86,26.51,6.57,3.25,2.51,NA,NA,103-192-194,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-5,NA,GPR1-5,N,7/9/2012,Paradise,Lower,1,1,GP,NA,231,231,A,PL,WE,NA,R,N,20,5,NA,95.82,15800,27.76,15.38,59.9,15.16,7.04,8.82,NA,NA,100-292-296,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-5-6,NA,GPR1-5-6,N,7/19/2012,Paradise,Lower,3,1,GP,NA,164,164,L,RF,WE,250,R,N,0,0,NA,53.97,4000,9.98,10.35,35.34,9.88,4.45,3.19,NA,NA,101-298-301,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-5-7,NA,GPR1-5-7,N,7/19/2012,Paradise,Lower,3,1,GP,NA,168,168,A,RF,T,300,R,N,7,5,NA,73.11,6700,19.57,11.16,45.95,9.56,5.17,4.33,NA,NA,101-302-305,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-5-8,NA,GPR1-5-8,N,7/19/2012,Paradise,Lower,3,1,GP,NA,169,169,L,RF,WE,200,R,N,1,1,NA,57,5200,13.29,10.63,37.2,10.07,4.15,2.86,NA,NA,101-306-308,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-5Y6,NA,GPR1-5Y6,N,9/1/2012,Paradise,Lower,7,3,GP,NA,324,324,L,RF,WE,400,R,N,0,0,NA,35.4,1000,8.6,6.76,22.25,5.59,2.76,2.73,NA,NA,103-195-197,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-5Y7,NA,GPR1-5Y7,N,9/1/2012,Paradise,Lower,7,3,GP,NA,344,344,L,RF,WE,350,R,N,0,0,NA,57.49,4500,13.22,10.48,37.41,9.19,4.62,3.58,NA,NA,103-201-203,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-5Y8,NA,GPR1-5Y8,N,9/1/2012,Paradise,Lower,7,3,GP,NA,380,380,L,RF,WE,100,R,N,0,0,NA,51.66,3700,11.85,8.95,33.02,8.57,4.39,3.61,NA,NA,103-204-206,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-6,NA,GPR1-6,N,7/9/2012,Paradise,Lower,1,1,GP,NA,236,236,A,RF,WE,NA,R,N,0,0,NA,71.56,5700,19.49,11.01,44.33,9.73,5.58,4.07,NA,NA,100-297-300,NA,NA,NA,NA,NA,MARK IS ABOVE AND BACK OF LEG,N,NA,NA,NA
GPR1-6,GP999002018052148,GPR1-6,O,8/13/2018,Paradise,Lower,45,15,GP,M,291,291,A,PL,WE,300,R,N,5,0,NA,92.17,11000,25.67,13.01,63.8,13.26,7.31,7.38,NA,NA,1100230,NA,NA,Y,N,NA,NA,N,NA,NA,148
GPR1-6-7,NA,GPR1-6-7,N,7/19/2012,Paradise,Lower,3,1,GP,NA,220,220,A,RF,T,300,R,N,2,0,NA,101.68,22250,27.55,16.6,65.32,17.36,7.18,5.51,NA,NA,101-316-319,NA,NA,NA,NA,NA,SMALL LUMP IN FRONT OF RIGHT HIND LIMB,N,NA,NA,NA
GPR1-6-7,NA,GPR1-6-7,O,8/7/2015,Paradise,Lower,33,11,GP,M,225,225,A,RF,T,350,R,N,15,15,NA,105.62,25000,25.97,17.33,72.32,18.08,5.18,6.59,NA,NA,(108)403-404,NA,NA,NA,NA,NA,MISLABELED AS GPP7 IN PIC,N,NA,NA,NA
GPR1-6-7L,NA,GPR1-6-7L,N,8/11/2013,Paradise,Lower,15,5,GP,NA,118,118,L,PL,T,450,R,N,0,0,NA,44.69,1900,10.14,8.19,28.19,7.57,3.14,1.74,NA,NA,105-269-272,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-6-8,NA,GPR1-6-8,N,7/19/2012,Paradise,Lower,3,1,GP,NA,240,240,L,PL,WE,350,R,N,0,0,NA,47.13,2600,9.89,8.34,29.69,7.22,3.44,3.77,NA,NA,101-320-322,NA,NA,NA,NA,NA,PUKED UP WHITE GOO,N,NA,NA,NA
GPR1-6Y7,NA,GPR1-6Y7,N,9/1/2012,Paradise,Lower,7,3,GP,NA,393,393,A,RF,WE,450,R,N,0,0,NA,79.29,9500,20.71,12.19,48.47,11.7,6.12,5.96,NA,NA,103-207-210,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-6Y8,NA,GPR1-6Y8,N,9/1/2012,Paradise,Lower,7,3,GP,NA,393,393,A,RF,WE,200,R,N,0,0,NA,75.78,8000,18.56,11.65,49.23,10.88,4.71,4.42,NA,NA,103-211-213,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-7,NA,GPR1-7,N,7/9/2012,Paradise,Lower,1,1,GP,NA,372,372,A,RF,WE,NA,R,N,0,0,NA,67.5,4000,18.66,9.31,43.02,8.97,4.65,3.86,NA,NA,100-306-310,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-7Y8,NA,GPR1-7Y8,N,9/1/2012,Paradise,Lower,7,3,GP,NA,394,394,L,PL,WE,500,R,N,0,0,NA,43.08,1800,9.69,8.44,26.94,6.87,3.3,3.4,NA,NA,103-214-215,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR1-8,NA,GPR1-8,N,7/9/2012,Paradise,Lower,1,1,GP,NA,377,377,A,PL,WE,NA,R,N,5,5,NA,97.71,14800,27.19,15.02,61.54,14.38,6.6,6.95,NA,NA,100-311-314,NA,NA,NA,NA,NA,#8 MARK STARTS IN MIDDLE OF LEG,N,NA,NA,NA
GPR2,NA,GPR2,N,7/9/2012,Paradise,Lower,1,1,GP,NA,23,23,L,PL,T,NA,R,N,0,0,NA,61.28,5700,14.08,10.63,43.22,10.76,4.24,4.44,NA,NA,100-242-246,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2,NA,GPR2,O,7/14/2012,Paradise,Lower,2,1,GP,NA,23,23,L,RF,WE,300,R,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RECAP,NA,NA,NA,NA,NA,no measurements,N,NA,NA,NA
GPR2-3,NA,GPR2-3,N,7/9/2012,Paradise,Lower,1,1,GP,NA,378,378,A,RF,T,NA,R,N,0,0,NA,75.31,7700,19.99,10.66,46.81,10.34,5.73,5.62,NA,NA,100-315-321,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-3-4,NA,GPR2-3-4,N,7/19/2012,Paradise,Lower,3,1,GP,NA,274,274,L,RF,T,350,R,N,0,0,NA,52.8,4500,11.16,10.92,35.69,10.16,4.06,4.21,NA,NA,101-333-336,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-3-5,NA,GPR2-3-5,N,7/19/2012,Paradise,Lower,3,1,GP,NA,370,370,A,RF,T,150,R,N,3,0,NA,100.11,18500,24.13,15.03,64.14,17.12,6.48,6.89,NA,NA,101-337-340,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-3-6,NA,GPR2-3-6,N,7/19/2012,Paradise,Lower,3,1,GP,NA,379,379,A,PL,T,80,R,N,0,0,NA,72.31,7900,19.61,11.75,48.94,11.74,5.12,4.83,NA,NA,101-341-343,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-3-6,NA,GPR2-3-6,O,8/9/2012,Paradise,Lower,4,2,GP,NA,379,379,A,RF,WE,250,R,N,5,0,NA,77.28,8200,17.61,12.49,50.72,11.65,5.56,5.15,NA,NA,101-916-919,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-3-7,NA,GPR2-3-7,N,7/19/2012,Paradise,Lower,3,1,GP,NA,440,440,A,RF,WE,300,R,N,0,0,NA,71.29,7500,18.67,11.65,48.9,10.21,4.36,5.08,NA,NA,101-347-352,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-3-8,NA,GPR2-3-8,N,7/19/2012,Paradise,Lower,3,1,GP,NA,468,468,L,RF,T,450,R,N,0,0,NA,65.87,6300,14.12,10.5,43.11,11.41,3.92,4.88,NA,NA,101-353-356,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-3-8,NA,GPR2-3-8,N,9/6/2012,Paradise,Lower,8,3,GP,NA,120,120,A,PL,WE,200,R,N,9,8,NA,79.74,9200,21.56,12.86,52.47,12.27,6.51,6.17,NA,NA,103-603-611,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-3Y4,NA,GPR2-3Y4,N,9/1/2012,Paradise,Lower,7,3,GP,NA,467,467,L,PL,WE,250,R,N,0,0,NA,40.4,1700,9.41,8.22,26.01,6.87,3.29,2.81,NA,NA,103-216-218,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-3Y5,NA,GPR2-3Y5,N,9/6/2012,Paradise,Lower,8,3,GP,NA,5,5,A,RF,WE,200,R,N,55,3,NA,70.61,3500,16.48,9.48,44.38,7.59,3.91,5.23,NA,NA,103-566-571,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-3Y6,NA,GPR2-3Y6,N,9/6/2012,Paradise,Lower,8,3,GP,NA,21,21,L,PL,WE,550,R,N,0,0,NA,37.05,1200,9.78,6.95,23.78,6.03,2.81,2.27,NA,NA,103-577-579,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-3Y7,NA,GPR2-3Y7,N,9/6/2012,Paradise,Lower,8,3,GP,NA,90,90,L,PL,WE,250,R,N,0,0,NA,39.81,1700,8.74,7.92,25.41,7.34,3.5,3.48,NA,NA,103-599-602,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-4,NA,GPR2-4,N,7/9/2012,Paradise,Lower,1,1,GP,NA,464,464,L,RF,T,NA,R,N,0,0,NA,59.61,5400,16.16,9.91,36.45,10.21,4.51,4.38,NA,NA,100-330-333,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-4-5,NA,GPR2-4-5,N,7/19/2012,Paradise,Lower,3,1,GP,NA,469,469,L,PL,WE,400,R,N,35,5,NA,59.77,5300,14.71,10.6,39.4,10.84,5.02,4.08,NA,NA,101-357-360,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-4-5,NA,GPR2-4-5,O,8/30/2013,Paradise,Lower,18,6,GP,NA,468,468,L,PL,WE,600,R,N,6,0,NA,68.37,7200,16.47,11.62,43.64,11.9,3.37,2.26,NA,NA,105-898-900,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-4-6,NA,GPR2-4-6,N,8/9/2012,Paradise,Lower,4,2,GP,NA,54,54,L,RF,WE,300,R,N,0,0,NA,38.19,1200,8.41,7.21,23.49,6.07,2.61,2.74,NA,NA,101-838-540,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-4-6,NA,GPR2-4-6,O,7/13/2015,Paradise,Lower,30,10,GP,NA,23,23,L,RF,T,250,R,N,0,0,NA,54.32,3900,14.96,10,35.58,8.76,3.1,4.31,NA,NA,(107)898-899,NA,NA,NA,NA,NA,MISLABELED AS GPP2-4-6 IN PIC,N,NA,NA,NA
GPR2-4-7,NA,GPR2-4-7,N,8/9/2012,Paradise,Lower,4,2,GP,NA,56,56,A,RF,WE,450,R,N,18,18,NA,73.5,7200,17.31,11.22,47.86,11.42,5.77,4.97,NA,NA,101-841-843,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-4-8,NA,GPR2-4-8,N,8/9/2012,Paradise,Lower,4,2,GP,NA,81,81,L,RF,T,150,R,N,15,5,NA,52,2800,13.44,10.15,34.95,8.89,3.83,3.15,NA,NA,101-844-847,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-4Y5,NA,GPR2-4Y5,N,9/6/2012,Paradise,Lower,8,3,GP,NA,280,280,L,PL,WE,300,R,N,0,0,NA,45.81,2200,12.34,8.85,29.24,7.53,3.62,2.47,NA,NA,103-619-622,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-4Y5,NA,GPR2-4Y5,O,8/25/2013,Paradise,Lower,17,6,GP,NA,284,284,L,RF,WE,300,R,N,0,0,NA,57.36,4300,13.32,9.68,36.5,9.44,2.72,2.78,NA,NA,105-616-617,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-4Y6,NA,GPR2-4Y6,N,9/6/2012,Paradise,Lower,8,3,GP,NA,366,366,L,RF,WE,200,R,N,0,0,NA,41.05,1700,9.93,8.13,25.23,6.78,3.27,2.16,NA,NA,103-638-641,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-4Y7,NA,GPR2-4Y7,N,9/6/2012,Paradise,Lower,8,3,GP,NA,418,418,L,RF,WE,250,R,N,1,0,NA,57.85,4400,15.18,10.57,36.93,10.13,3.29,2.67,NA,NA,103-642-645,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-4Y8,NA,GPR2-4Y8,N,9/11/2012,Paradise,Lower,9,3,GP,NA,179,179,L,RF,T,450,R,N,0,0,NA,39.64,1300,10.54,7.29,23.05,6.48,3.01,2.86,NA,NA,104-013-018,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-5,NA,GPR2-5,N,7/9/2012,Paradise,Lower,1,1,GP,NA,490,490,A,PL,WE,NA,R,N,0,0,NA,78.57,9500,20.15,12.04,47.21,11.73,4.95,6.58,NA,NA,100-334-340,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-5-6,NA,GPR2-5-6,N,8/9/2012,Paradise,Lower,4,2,GP,NA,86,86,A,PL,T,350,R,N,2,0,NA,86.53,14100,20.61,13.44,56.9,14.35,6.73,6.61,NA,NA,101-848-852,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-5-7,NA,GPR2-5-7,N,8/9/2012,Paradise,Lower,4,2,GP,NA,159,159,A,PL,WE,300,R,N,1,0,NA,81.67,9300,19.25,12.31,51.45,11.19,5.54,5.74,NA,NA,101-856-859,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-5-7,NA,GPR2-5-7,O,7/21/2014,Paradise,Lower,24,8,GP,M,159,159,A,RF,WE,300,R,N,2,1,NA,86.56,10200,22.69,12.52,52.43,12.13,4.92,4.4,NA,NA,107-105-106,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-5-8,NA,GPR2-5-8,N,8/9/2012,Paradise,Lower,4,2,GP,NA,168,168,L,RF,WE,450,R,N,0,0,NA,36.82,1100,10.51,6.87,22.99,6.11,2.99,3.24,NA,NA,101-860-863,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-5Y7,NA,GPR2-5Y7,N,9/11/2012,Paradise,Lower,9,3,GP,NA,217,217,A,PL,WE,150,R,N,0,0,NA,77.89,6600,18.23,10.6,47.59,11.52,4.78,5.09,NA,NA,104-023-028,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-5Y8,NA,GPR2-5Y8,N,9/11/2012,Paradise,Lower,9,3,GP,NA,338,338,A,PL,T,200,R,N,0,0,NA,80.51,7400,24.2,11.69,49.31,10.29,5.79,4.61,NA,NA,104-029-035,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-6-7,NA,GPR2-6-7,N,8/9/2012,Paradise,Lower,4,2,GP,NA,170,170,A,PL,B,200,R,N,0,0,NA,76.82,6600,20.78,11.42,47.39,10.77,6.04,4.92,NA,NA,101-864-868,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-6-7,NA,GPR2-6-7,O,6/20/2014,Paradise,Lower,19,7,GP,NA,180,180,A,RF,T,200,R,N,5,2,NA,84.01,11500,26.22,12.95,52.32,11.95,5.41,6.15,NA,NA,106-313-314,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-6-8,NA,GPR2-6-8,N,8/9/2012,Paradise,Lower,4,2,GP,NA,192,192,L,RF,WE,250,R,N,0,0,NA,32.42,700,8.79,6.34,19.72,5.96,2.73,2.54,NA,NA,101-869-871,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-6G2-3-7,NA,GPR2-6G2-3-7,N,7/14/2012,Paradise,Lower,2,1,GP,NA,12,12,L,PL,T,200,R,N,0,0,NA,57.63,5000,13.53,9.84,36.87,9.87,4.46,4.49,NA,NA,100-796-798,NA,NA,NA,NA,NA,photo tag says R-26,N,NA,NA,NA
GPR2-6G2-3-7,NA,GPR2-6G2-3-7,O,7/21/2014,Paradise,Lower,24,8,GP,NA,15,15,A,PL,WE,150,R,N,0,0,NA,72.6,5600,20.7,11.42,43.76,9.89,3.83,4.68,NA,NA,107-089-091,NA,NA,NA,NA,NA,"big bloody lump on tail; previously GPR26, photo tag says GPR26",N,NA,NA,NA
GPR2-6G2-3-7,NA,GPR2-6G2-3-7,O,8/9/2014,Paradise,Lower,27,9,GP,NA,15,15,A,PL,WE,200,R,N,5,1,NA,66.59,5600,15.82,10.12,41.9,9.42,3.62,3.75,NA,NA,107-649-651,NA,NA,NA,NA,NA,"GPG237 on photo tag, 107-652-653 with GPGR26G237 on photo tag; saw R26 on underside after marking, skipped G237 to avoid confusion,",N,NA,NA,NA
GPR2-6Y7,NA,GPR2-6Y7,N,9/11/2012,Paradise,Lower,9,3,GP,NA,420,420,A,PL,WE,250,R,N,15,15,NA,75.06,7800,19.13,11.8,45.8,11.03,6.59,4.72,NA,NA,104-045-050,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-7,NA,GPR2-7,N,7/14/2012,Paradise,Lower,2,1,GP,NA,56,56,L,RF,WE,350,R,N,0,0,NA,48.84,3100,14.35,9.11,31.46,8.68,3.99,3.4,NA,NA,100-802-804,NA,NA,NA,NA,NA,CUT IN REAR OF TAIL,N,NA,NA,NA
GPR2-7,NA,GPR2-7,O,8/9/2012,Paradise,Lower,4,2,GP,NA,54,54,L,RF,WE,350,R,N,3,0,NA,51.77,3100,12.46,9.41,33.35,8.64,3.91,3.5,NA,NA,101-834-837,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-7,NA,GPR2-7,O,9/1/2012,Paradise,Lower,7,3,GP,NA,52,52,L,RF,T,200,R,N,5,3,NA,50.47,3400,13.51,9.36,33.05,8.43,3.87,3.49,NA,NA,103-149-152,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-7-8,NA,GPR2-7-8,N,8/9/2012,Paradise,Lower,4,2,GP,NA,291,291,L,PL,T,400,R,N,0,0,NA,50.73,2900,11.65,9.03,32.6,8.57,3.55,2.38,NA,NA,101-875-881,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR2-8,NA,GPR2-8,N,7/14/2012,Paradise,Lower,2,1,GP,NA,57,57,L,RF,WE,550,R,N,5,0,NA,49.43,3200,12.74,9.79,30.66,8.51,4.02,3.48,NA,NA,100-805-807,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GPR3,NA,GPR3,N,7/9/2012,Paradise,Lower,1,1,GP,NA,47,47,A,PL,WE,NA,R,N,0,0,NA,68,8200,16.14,10.82,43.12,10.62,5.07,5.32,NA,NA,100-247-250,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
